User,User Category,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3
User_85,Hospital,Ibuprofen,Painkiller,205,8,0.996662713641263,,,
User_85,Hospital,Aspirin,Painkiller,106,8,0.7234823442189627,,,
User_85,Hospital,Naproxen,Painkiller,303,26,0.8089397770778386,,,
User_85,Hospital,Ketoprofen,Painkiller,84,17,0.8255150013139814,,,
User_85,Hospital,Amoxicillin,Antibiotic,420,17,0.8902729272932628,,,
User_85,Hospital,Azithromycin,Antibiotic,304,15,0.7101367452844746,,,
User_85,Hospital,Ciprofloxacin,Antibiotic,116,25,0.7631159663482372,,,
User_85,Hospital,Doxycycline,Antibiotic,424,18,0.7478170797246763,,,
User_85,Hospital,Clindamycin,Antibiotic,237,11,0.7436886215576354,,,
User_85,Hospital,Oseltamivir,Antiviral,135,16,0.9480710632080905,,,
User_85,Hospital,Acyclovir,Antiviral,68,21,0.9111826247265886,,,
User_85,Hospital,Remdesivir,Antiviral,195,24,0.8912496408802489,,,
User_85,Hospital,Favipiravir,Antiviral,115,11,0.9480182945188846,,,
User_85,Hospital,Zanamivir,Antiviral,475,26,0.8514262970696624,,,
User_85,Hospital,Metformin,Diabetes,182,24,0.8760461335220691,,,
User_85,Hospital,Insulin,Diabetes,128,26,0.7216815127034054,,,
User_85,Hospital,Glipizide,Diabetes,208,18,0.8602083191154153,,,
User_85,Hospital,Sitagliptin,Diabetes,495,18,0.7032075970340503,,,
User_85,Hospital,Pioglitazone,Diabetes,459,10,0.8488527778303345,,,
User_85,Hospital,Atorvastatin,Cardiovascular,236,21,0.8206469145531903,,,
User_85,Hospital,Simvastatin,Cardiovascular,60,29,0.7184517209375916,,,
User_85,Hospital,Lisinopril,Cardiovascular,221,22,0.8057307824579725,,,
User_85,Hospital,Amlodipine,Cardiovascular,411,24,0.7473110863778475,,,
User_85,Hospital,Losartan,Cardiovascular,335,16,0.74699421350909,,,
User_85,Hospital,Furosemide,Cardiovascular,111,27,0.8216211882552772,,,
User_85,Hospital,Hydrochlorothiazide,Cardiovascular,372,15,0.7042606468512294,,,
User_85,Hospital,Spironolactone,Cardiovascular,67,28,0.7205508377715681,,,
User_85,Hospital,Warfarin,Cardiovascular,76,28,0.8365046315393343,,,
User_85,Hospital,Clopidogrel,Cardiovascular,457,14,0.897940810420095,,,
User_85,Hospital,Dexamethasone,Immunosuppressant,115,14,0.7673982100315214,,,
User_85,Hospital,Prednisone,Immunosuppressant,323,23,0.9123586310362612,,,
User_85,Hospital,Hydrocortisone,Immunosuppressant,264,20,0.9744255494276208,,,
User_85,Hospital,Methotrexate,Immunosuppressant,198,16,0.7725717317775274,,,
User_85,Hospital,Mycophenolate,Immunosuppressant,190,18,0.7057518732249695,,,
User_85,Hospital,Levothyroxine,Endocrine,344,28,0.7131713840891911,,,
User_85,Hospital,Propylthiouracil,Endocrine,110,15,0.9321808386471017,,,
User_85,Hospital,Methimazole,Endocrine,355,10,0.84805275479818,,,
User_85,Hospital,Fluoxetine,Psychiatric,171,13,0.921168303174948,,,
User_85,Hospital,Sertraline,Psychiatric,418,19,0.773881220230952,,,
User_85,Hospital,Diazepam,Psychiatric,333,29,0.7313114374248486,,,
User_85,Hospital,Lorazepam,Psychiatric,242,8,0.9580743432932394,,,
User_85,Hospital,Alprazolam,Psychiatric,111,12,0.7495518998555343,,,
User_85,Hospital,Haloperidol,Psychiatric,329,13,0.8269226568389448,,,
User_85,Hospital,Risperidone,Psychiatric,143,21,0.8412762479252907,,,
User_85,Hospital,Omeprazole,Gastrointestinal,170,19,0.8161201940173879,,,
User_85,Hospital,Ranitidine,Gastrointestinal,465,9,0.94088989033257,,,
User_85,Hospital,Pantoprazole,Gastrointestinal,225,28,0.7700625405779105,,,
User_85,Hospital,Esomeprazole,Gastrointestinal,373,19,0.9869712572356479,,,
User_85,Hospital,Lansoprazole,Gastrointestinal,113,11,0.9065121638157767,,,
User_86,Hospital,Paracetamol,Painkiller,115,17,0.9740238814492096,,,
User_86,Hospital,Ibuprofen,Painkiller,116,11,0.9809057673474957,,,
User_86,Hospital,Aspirin,Painkiller,254,16,0.8313331815668706,,,
User_86,Hospital,Naproxen,Painkiller,227,9,0.8450779144312986,,,
User_86,Hospital,Ketoprofen,Painkiller,66,14,0.796498741418424,,,
User_86,Hospital,Amoxicillin,Antibiotic,221,29,0.8129162613203426,,,
User_86,Hospital,Azithromycin,Antibiotic,198,29,0.9347187425933378,,,
User_86,Hospital,Ciprofloxacin,Antibiotic,418,13,0.7953879494978853,,,
User_86,Hospital,Doxycycline,Antibiotic,470,29,0.8533894073111465,,,
User_86,Hospital,Clindamycin,Antibiotic,125,20,0.843575119729832,,,
User_86,Hospital,Oseltamivir,Antiviral,166,21,0.9834842262464514,,,
User_86,Hospital,Acyclovir,Antiviral,301,13,0.8925027130484487,,,
User_86,Hospital,Remdesivir,Antiviral,371,12,0.8680724391349157,,,
User_86,Hospital,Favipiravir,Antiviral,379,10,0.7787650690060001,,,
User_86,Hospital,Zanamivir,Antiviral,282,28,0.7354163521780156,,,
User_86,Hospital,Metformin,Diabetes,475,19,0.8235981968476518,,,
User_86,Hospital,Insulin,Diabetes,466,28,0.9347954688468629,,,
User_86,Hospital,Glipizide,Diabetes,388,12,0.9094223015435947,,,
User_86,Hospital,Sitagliptin,Diabetes,382,28,0.8194448480568719,,,
User_86,Hospital,Pioglitazone,Diabetes,425,8,0.9844159845558671,,,
User_86,Hospital,Atorvastatin,Cardiovascular,463,13,0.8429468192061478,,,
User_86,Hospital,Simvastatin,Cardiovascular,144,29,0.9164945632755208,,,
User_86,Hospital,Lisinopril,Cardiovascular,181,20,0.9459604442581016,,,
User_86,Hospital,Amlodipine,Cardiovascular,62,9,0.8351747478448353,,,
User_86,Hospital,Losartan,Cardiovascular,273,20,0.7769332052389564,,,
User_86,Hospital,Furosemide,Cardiovascular,434,23,0.7328199776381001,,,
User_86,Hospital,Hydrochlorothiazide,Cardiovascular,244,19,0.7957224916962178,,,
User_86,Hospital,Spironolactone,Cardiovascular,383,27,0.7620748562038351,,,
User_86,Hospital,Warfarin,Cardiovascular,228,14,0.8568944545317497,,,
User_86,Hospital,Clopidogrel,Cardiovascular,356,17,0.8202535706960437,,,
User_86,Hospital,Dexamethasone,Immunosuppressant,466,13,0.7645014304810085,,,
User_86,Hospital,Prednisone,Immunosuppressant,101,17,0.9734854616510284,,,
User_86,Hospital,Hydrocortisone,Immunosuppressant,191,28,0.9897516325174991,,,
User_86,Hospital,Methotrexate,Immunosuppressant,381,23,0.959518758995308,,,
User_86,Hospital,Mycophenolate,Immunosuppressant,201,20,0.7564123277766357,,,
User_86,Hospital,Levothyroxine,Endocrine,186,23,0.7773265646884329,,,
User_86,Hospital,Propylthiouracil,Endocrine,153,19,0.8436981800917931,,,
User_86,Hospital,Methimazole,Endocrine,55,27,0.9201686112698779,,,
User_86,Hospital,Fluoxetine,Psychiatric,376,10,0.8887340859736357,,,
User_86,Hospital,Sertraline,Psychiatric,349,20,0.7397931623361896,,,
User_86,Hospital,Diazepam,Psychiatric,379,24,0.9337202543078409,,,
User_86,Hospital,Lorazepam,Psychiatric,159,11,0.9898534074503611,,,
User_86,Hospital,Alprazolam,Psychiatric,137,14,0.761345038358747,,,
User_86,Hospital,Haloperidol,Psychiatric,311,22,0.7376983436738748,,,
User_86,Hospital,Risperidone,Psychiatric,317,17,0.9244485397086089,,,
User_86,Hospital,Omeprazole,Gastrointestinal,285,11,0.9238764683050616,,,
User_86,Hospital,Ranitidine,Gastrointestinal,67,22,0.9059099819736038,,,
User_86,Hospital,Pantoprazole,Gastrointestinal,378,9,0.8913466537778231,,,
User_86,Hospital,Esomeprazole,Gastrointestinal,121,12,0.7098930831047779,,,
User_86,Hospital,Lansoprazole,Gastrointestinal,221,27,0.7796109199361032,,,
User_87,Apotics,Paracetamol,Painkiller,347,28,0.9010958901944628,,,
User_87,Apotics,Ibuprofen,Painkiller,432,19,0.9793057827639113,,,
User_87,Apotics,Aspirin,Painkiller,381,11,0.8942340771253744,,,
User_87,Apotics,Naproxen,Painkiller,179,9,0.9338729346583808,,,
User_87,Apotics,Ketoprofen,Painkiller,245,12,0.780847015040009,,,
User_87,Apotics,Amoxicillin,Antibiotic,367,7,0.7209675435663843,,,
User_87,Apotics,Azithromycin,Antibiotic,58,27,0.9775793924970893,,,
User_87,Apotics,Ciprofloxacin,Antibiotic,424,15,0.99125625936031,,,
User_87,Apotics,Doxycycline,Antibiotic,90,21,0.9653715961174787,,,
User_87,Apotics,Clindamycin,Antibiotic,316,14,0.8902165168032949,,,
User_87,Apotics,Oseltamivir,Antiviral,183,27,0.9958083784589289,,,
User_87,Apotics,Acyclovir,Antiviral,404,14,0.929807769855789,,,
User_87,Apotics,Remdesivir,Antiviral,156,8,0.7526879396704007,,,
User_87,Apotics,Favipiravir,Antiviral,169,25,0.8600184674520414,,,
User_87,Apotics,Zanamivir,Antiviral,259,14,0.7770308546613739,,,
User_87,Apotics,Metformin,Diabetes,173,27,0.823080741499515,,,
User_87,Apotics,Insulin,Diabetes,405,23,0.9717967451947607,,,
User_87,Apotics,Glipizide,Diabetes,442,26,0.9813660928284651,,,
User_87,Apotics,Sitagliptin,Diabetes,397,24,0.9305199786846339,,,
User_87,Apotics,Pioglitazone,Diabetes,469,27,0.763347411229578,,,
User_87,Apotics,Atorvastatin,Cardiovascular,337,7,0.7060035170886324,,,
User_87,Apotics,Simvastatin,Cardiovascular,186,26,0.8552203869474898,,,
User_87,Apotics,Lisinopril,Cardiovascular,371,19,0.8464291047618482,,,
User_87,Apotics,Amlodipine,Cardiovascular,133,12,0.9606854183802418,,,
User_87,Apotics,Losartan,Cardiovascular,298,11,0.8244207407589981,,,
User_87,Apotics,Furosemide,Cardiovascular,213,7,0.9354648950163382,,,
User_87,Apotics,Hydrochlorothiazide,Cardiovascular,271,10,0.8399180852081142,,,
User_87,Apotics,Spironolactone,Cardiovascular,266,10,0.8287571745880103,,,
User_87,Apotics,Warfarin,Cardiovascular,184,16,0.8781252257221539,,,
User_87,Apotics,Clopidogrel,Cardiovascular,92,10,0.8984146233534966,,,
User_87,Apotics,Dexamethasone,Immunosuppressant,259,14,0.7249605449526805,,,
User_87,Apotics,Prednisone,Immunosuppressant,177,16,0.9633414395826955,,,
User_87,Apotics,Hydrocortisone,Immunosuppressant,120,18,0.706646988824873,,,
User_87,Apotics,Methotrexate,Immunosuppressant,139,10,0.782406248196225,,,
User_87,Apotics,Mycophenolate,Immunosuppressant,128,16,0.9588587731387848,,,
User_87,Apotics,Levothyroxine,Endocrine,295,22,0.9983350265636753,,,
User_87,Apotics,Propylthiouracil,Endocrine,206,26,0.96465001734131,,,
User_87,Apotics,Methimazole,Endocrine,491,18,0.8194019312511445,,,
User_87,Apotics,Fluoxetine,Psychiatric,498,22,0.7036374250263234,,,
User_87,Apotics,Sertraline,Psychiatric,128,13,0.9156424704847493,,,
User_87,Apotics,Diazepam,Psychiatric,54,16,0.9749266567502601,,,
User_87,Apotics,Lorazepam,Psychiatric,149,20,0.7465829809531992,,,
User_87,Apotics,Alprazolam,Psychiatric,449,29,0.8075522893586001,,,
User_87,Apotics,Haloperidol,Psychiatric,369,22,0.9576959173096351,,,
User_87,Apotics,Risperidone,Psychiatric,235,20,0.7882119130119997,,,
User_87,Apotics,Omeprazole,Gastrointestinal,112,18,0.93699242787095,,,
User_87,Apotics,Ranitidine,Gastrointestinal,422,23,0.7254186049870953,,,
User_87,Apotics,Pantoprazole,Gastrointestinal,232,25,0.7020356658930482,,,
User_87,Apotics,Esomeprazole,Gastrointestinal,269,13,0.9711940027167523,,,
User_87,Apotics,Lansoprazole,Gastrointestinal,203,27,0.9207705957605574,,,
User_88,Hospital,Paracetamol,Painkiller,95,21,0.9848760302693755,,,
User_88,Hospital,Ibuprofen,Painkiller,198,20,0.8449934346091882,,,
User_88,Hospital,Aspirin,Painkiller,176,19,0.7463479708618114,,,
User_88,Hospital,Naproxen,Painkiller,406,7,0.867872452586762,,,
User_88,Hospital,Ketoprofen,Painkiller,311,26,0.9934976429335143,,,
User_88,Hospital,Amoxicillin,Antibiotic,152,15,0.893124559732877,,,
User_88,Hospital,Azithromycin,Antibiotic,86,14,0.7103511629494977,,,
User_88,Hospital,Ciprofloxacin,Antibiotic,446,14,0.9305343701378853,,,
User_88,Hospital,Doxycycline,Antibiotic,491,24,0.9136564581022344,,,
User_88,Hospital,Clindamycin,Antibiotic,471,28,0.8797297975308257,,,
User_88,Hospital,Oseltamivir,Antiviral,264,17,0.9161993363523586,,,
User_88,Hospital,Acyclovir,Antiviral,243,23,0.9466824134418775,,,
User_88,Hospital,Remdesivir,Antiviral,151,28,0.9808439006296339,,,
User_88,Hospital,Favipiravir,Antiviral,345,25,0.9020174437089505,,,
User_88,Hospital,Zanamivir,Antiviral,80,26,0.7541162427903139,,,
User_88,Hospital,Metformin,Diabetes,97,29,0.7646408298247633,,,
User_88,Hospital,Insulin,Diabetes,445,20,0.9971595715251453,,,
User_88,Hospital,Glipizide,Diabetes,460,24,0.9188819947706027,,,
User_88,Hospital,Sitagliptin,Diabetes,321,19,0.9153281634448692,,,
User_88,Hospital,Pioglitazone,Diabetes,442,15,0.7124787868769408,,,
User_88,Hospital,Atorvastatin,Cardiovascular,213,15,0.8119021299635683,,,
User_88,Hospital,Simvastatin,Cardiovascular,356,18,0.8675153432710665,,,
User_88,Hospital,Lisinopril,Cardiovascular,234,12,0.9890452835968517,,,
User_88,Hospital,Amlodipine,Cardiovascular,106,28,0.889156342674452,,,
User_88,Hospital,Losartan,Cardiovascular,367,26,0.8110267840209913,,,
User_88,Hospital,Furosemide,Cardiovascular,328,23,0.738286955871326,,,
User_88,Hospital,Hydrochlorothiazide,Cardiovascular,207,8,0.7791882562395612,,,
User_88,Hospital,Spironolactone,Cardiovascular,157,23,0.8101398505930795,,,
User_88,Hospital,Warfarin,Cardiovascular,64,24,0.791390749688073,,,
User_88,Hospital,Clopidogrel,Cardiovascular,254,27,0.7061431250086593,,,
User_88,Hospital,Dexamethasone,Immunosuppressant,402,9,0.8736811528616071,,,
User_88,Hospital,Prednisone,Immunosuppressant,403,21,0.9060658235145269,,,
User_88,Hospital,Hydrocortisone,Immunosuppressant,97,10,0.9469679077739498,,,
User_88,Hospital,Methotrexate,Immunosuppressant,210,13,0.7682344762194399,,,
User_88,Hospital,Mycophenolate,Immunosuppressant,200,29,0.7325822207039477,,,
User_88,Hospital,Levothyroxine,Endocrine,79,19,0.7248205249186723,,,
User_88,Hospital,Propylthiouracil,Endocrine,289,19,0.9031303829072094,,,
User_88,Hospital,Methimazole,Endocrine,445,26,0.7236705488473603,,,
User_88,Hospital,Fluoxetine,Psychiatric,453,21,0.8282224863712946,,,
User_88,Hospital,Sertraline,Psychiatric,117,28,0.9741008792328159,,,
User_88,Hospital,Diazepam,Psychiatric,355,8,0.8707452941963714,,,
User_88,Hospital,Lorazepam,Psychiatric,143,25,0.8161391526913444,,,
User_88,Hospital,Alprazolam,Psychiatric,389,16,0.7498601610426237,,,
User_88,Hospital,Haloperidol,Psychiatric,261,17,0.9225419425738516,,,
User_88,Hospital,Risperidone,Psychiatric,494,29,0.9000716160052631,,,
User_88,Hospital,Omeprazole,Gastrointestinal,357,25,0.8764258737564092,,,
User_88,Hospital,Ranitidine,Gastrointestinal,482,12,0.957245576120866,,,
User_88,Hospital,Pantoprazole,Gastrointestinal,329,12,0.8087294233563311,,,
User_88,Hospital,Esomeprazole,Gastrointestinal,166,19,0.8799157033330832,,,
User_88,Hospital,Lansoprazole,Gastrointestinal,499,20,0.7407658450382782,,,
User_89,Apotics,Paracetamol,Painkiller,124,16,0.9928239058664403,,,
User_89,Apotics,Ibuprofen,Painkiller,435,21,0.7181309634821692,,,
User_89,Apotics,Aspirin,Painkiller,214,13,0.7558734814899324,,,
User_89,Apotics,Naproxen,Painkiller,84,8,0.9490531728998762,,,
User_89,Apotics,Ketoprofen,Painkiller,336,29,0.7372710116667427,,,
User_89,Apotics,Amoxicillin,Antibiotic,329,26,0.8995398580551176,,,
User_89,Apotics,Azithromycin,Antibiotic,231,13,0.9859501530313501,,,
User_89,Apotics,Ciprofloxacin,Antibiotic,423,22,0.7659998416709876,,,
User_89,Apotics,Doxycycline,Antibiotic,224,20,0.9026213311405882,,,
User_89,Apotics,Clindamycin,Antibiotic,497,20,0.723892481886707,,,
User_89,Apotics,Oseltamivir,Antiviral,468,23,0.8413331064993261,,,
User_89,Apotics,Acyclovir,Antiviral,78,12,0.7373842623122563,,,
User_89,Apotics,Remdesivir,Antiviral,63,24,0.8306396575215935,,,
User_89,Apotics,Favipiravir,Antiviral,238,14,0.9060815067000109,,,
User_89,Apotics,Zanamivir,Antiviral,401,10,0.7539688956204516,,,
User_89,Apotics,Metformin,Diabetes,63,25,0.9597102976972011,,,
User_89,Apotics,Insulin,Diabetes,378,12,0.8931603782665378,,,
User_89,Apotics,Glipizide,Diabetes,93,10,0.9278459707564921,,,
User_89,Apotics,Sitagliptin,Diabetes,124,28,0.9187101228488482,,,
User_89,Apotics,Pioglitazone,Diabetes,351,8,0.8509628250254628,,,
User_89,Apotics,Atorvastatin,Cardiovascular,444,28,0.8680628208222835,,,
User_89,Apotics,Simvastatin,Cardiovascular,294,27,0.9898168398295597,,,
User_89,Apotics,Lisinopril,Cardiovascular,443,14,0.980904084241325,,,
User_89,Apotics,Amlodipine,Cardiovascular,493,14,0.7036187553467201,,,
User_89,Apotics,Losartan,Cardiovascular,300,22,0.9736688865998799,,,
User_89,Apotics,Furosemide,Cardiovascular,136,18,0.8961703439107772,,,
User_89,Apotics,Hydrochlorothiazide,Cardiovascular,455,23,0.9926708390068246,,,
User_89,Apotics,Spironolactone,Cardiovascular,307,19,0.980844431353907,,,
User_89,Apotics,Warfarin,Cardiovascular,331,25,0.9680945947271442,,,
User_89,Apotics,Clopidogrel,Cardiovascular,146,26,0.8688134630026608,,,
User_89,Apotics,Dexamethasone,Immunosuppressant,57,12,0.976586689039825,,,
User_89,Apotics,Prednisone,Immunosuppressant,157,7,0.7674690417191221,,,
User_89,Apotics,Hydrocortisone,Immunosuppressant,395,14,0.8407869732812449,,,
User_89,Apotics,Methotrexate,Immunosuppressant,351,14,0.810336125644169,,,
User_89,Apotics,Mycophenolate,Immunosuppressant,88,25,0.9955621977733281,,,
User_89,Apotics,Levothyroxine,Endocrine,385,19,0.8380619854469846,,,
User_89,Apotics,Propylthiouracil,Endocrine,182,29,0.822954301935505,,,
User_89,Apotics,Methimazole,Endocrine,201,10,0.8431389302187049,,,
User_89,Apotics,Fluoxetine,Psychiatric,158,22,0.9463600610049864,,,
User_89,Apotics,Sertraline,Psychiatric,450,11,0.7774474502975435,,,
User_89,Apotics,Diazepam,Psychiatric,301,29,0.8749585485649138,,,
User_89,Apotics,Lorazepam,Psychiatric,121,21,0.8358304388534202,,,
User_89,Apotics,Alprazolam,Psychiatric,321,28,0.9632123561624174,,,
User_89,Apotics,Haloperidol,Psychiatric,69,8,0.9699571845547585,,,
User_89,Apotics,Risperidone,Psychiatric,196,19,0.9422112819377468,,,
User_89,Apotics,Omeprazole,Gastrointestinal,359,12,0.7911162860773566,,,
User_89,Apotics,Ranitidine,Gastrointestinal,391,25,0.7822408501575815,,,
User_89,Apotics,Pantoprazole,Gastrointestinal,277,8,0.8326462341359748,,,
User_89,Apotics,Esomeprazole,Gastrointestinal,180,21,0.9935483394015372,,,
User_89,Apotics,Lansoprazole,Gastrointestinal,283,22,0.8670856274992526,,,
User_90,Apotics,Paracetamol,Painkiller,73,21,0.9300786779047479,,,
User_90,Apotics,Ibuprofen,Painkiller,231,20,0.7050729439769101,,,
User_90,Apotics,Aspirin,Painkiller,130,24,0.7189284043549646,,,
User_90,Apotics,Naproxen,Painkiller,495,23,0.895075215893857,,,
User_90,Apotics,Ketoprofen,Painkiller,88,26,0.8044090458124759,,,
User_90,Apotics,Amoxicillin,Antibiotic,413,15,0.9935735184578122,,,
User_90,Apotics,Azithromycin,Antibiotic,229,7,0.8248782998080225,,,
User_90,Apotics,Ciprofloxacin,Antibiotic,496,23,0.7907776457992347,,,
User_90,Apotics,Doxycycline,Antibiotic,386,24,0.9916287979636933,,,
User_90,Apotics,Clindamycin,Antibiotic,147,14,0.9944247165500992,,,
User_90,Apotics,Oseltamivir,Antiviral,362,28,0.844751677414634,,,
User_90,Apotics,Acyclovir,Antiviral,485,29,0.8535706363808871,,,
User_90,Apotics,Remdesivir,Antiviral,116,8,0.7502864691521753,,,
User_90,Apotics,Favipiravir,Antiviral,130,19,0.7107245183397594,,,
User_90,Apotics,Zanamivir,Antiviral,392,21,0.8476349971257584,,,
User_90,Apotics,Metformin,Diabetes,127,8,0.7515081979385473,,,
User_90,Apotics,Insulin,Diabetes,67,12,0.9747783238311343,,,
User_90,Apotics,Glipizide,Diabetes,326,14,0.7031578138929104,,,
User_90,Apotics,Sitagliptin,Diabetes,51,7,0.9049054955482483,,,
User_90,Apotics,Pioglitazone,Diabetes,361,17,0.7218904998777063,,,
User_90,Apotics,Atorvastatin,Cardiovascular,62,8,0.9540349081506487,,,
User_90,Apotics,Simvastatin,Cardiovascular,279,15,0.9045499096098576,,,
User_90,Apotics,Lisinopril,Cardiovascular,120,24,0.7697006637772055,,,
User_90,Apotics,Amlodipine,Cardiovascular,474,29,0.8380964170172195,,,
User_90,Apotics,Losartan,Cardiovascular,309,26,0.90359483115486,,,
User_90,Apotics,Furosemide,Cardiovascular,208,13,0.709557028758478,,,
User_90,Apotics,Hydrochlorothiazide,Cardiovascular,487,14,0.9773868453527585,,,
User_90,Apotics,Spironolactone,Cardiovascular,221,19,0.887476740936537,,,
User_90,Apotics,Warfarin,Cardiovascular,127,24,0.8557840247185814,,,
User_90,Apotics,Clopidogrel,Cardiovascular,330,26,0.8174134280091241,,,
User_90,Apotics,Dexamethasone,Immunosuppressant,67,13,0.7720681499186636,,,
User_90,Apotics,Prednisone,Immunosuppressant,343,22,0.7159361872597003,,,
User_90,Apotics,Hydrocortisone,Immunosuppressant,121,27,0.7772971068973465,,,
User_90,Apotics,Methotrexate,Immunosuppressant,423,22,0.8302559775890408,,,
User_90,Apotics,Mycophenolate,Immunosuppressant,250,9,0.866059265607155,,,
User_90,Apotics,Levothyroxine,Endocrine,189,25,0.8174999628636426,,,
User_90,Apotics,Propylthiouracil,Endocrine,428,23,0.8255340369148684,,,
User_90,Apotics,Methimazole,Endocrine,434,8,0.8494452160753445,,,
User_90,Apotics,Fluoxetine,Psychiatric,263,8,0.7063576738683558,,,
User_90,Apotics,Sertraline,Psychiatric,247,21,0.9581110411841443,,,
User_90,Apotics,Diazepam,Psychiatric,64,24,0.9068907225745363,,,
User_90,Apotics,Lorazepam,Psychiatric,124,14,0.8318967202177494,,,
User_90,Apotics,Alprazolam,Psychiatric,499,25,0.8232764709081516,,,
User_90,Apotics,Haloperidol,Psychiatric,413,23,0.8127879728921991,,,
User_90,Apotics,Risperidone,Psychiatric,281,13,0.848438306482562,,,
User_90,Apotics,Omeprazole,Gastrointestinal,356,21,0.9624105952980135,,,
User_90,Apotics,Ranitidine,Gastrointestinal,144,15,0.7562832965636274,,,
User_90,Apotics,Pantoprazole,Gastrointestinal,454,22,0.8560058638868571,,,
User_90,Apotics,Esomeprazole,Gastrointestinal,291,14,0.7257253152733313,,,
User_90,Apotics,Lansoprazole,Gastrointestinal,390,17,0.9230886035802239,,,
User_91,Apotics,Paracetamol,Painkiller,134,25,0.7734518652428561,,,
User_91,Apotics,Ibuprofen,Painkiller,355,25,0.8793788280459489,,,
User_91,Apotics,Aspirin,Painkiller,153,26,0.9553332477542664,,,
User_91,Apotics,Naproxen,Painkiller,161,11,0.9885932964202377,,,
User_91,Apotics,Ketoprofen,Painkiller,121,17,0.8933689463895467,,,
User_91,Apotics,Amoxicillin,Antibiotic,288,27,0.8515679433405021,,,
User_91,Apotics,Azithromycin,Antibiotic,98,12,0.9042785609930508,,,
User_91,Apotics,Ciprofloxacin,Antibiotic,312,8,0.9672480260722806,,,
User_91,Apotics,Doxycycline,Antibiotic,111,29,0.9100643976536003,,,
User_91,Apotics,Clindamycin,Antibiotic,174,11,0.7498935100627246,,,
User_91,Apotics,Oseltamivir,Antiviral,78,24,0.7874733150279791,,,
User_91,Apotics,Acyclovir,Antiviral,155,9,0.7714863329344204,,,
User_91,Apotics,Remdesivir,Antiviral,222,14,0.7055369257129067,,,
User_91,Apotics,Favipiravir,Antiviral,334,8,0.9120371513190444,,,
User_91,Apotics,Zanamivir,Antiviral,300,24,0.7581216799074432,,,
User_91,Apotics,Metformin,Diabetes,157,26,0.8537772775801888,,,
User_91,Apotics,Insulin,Diabetes,342,14,0.9581534459762335,,,
User_91,Apotics,Glipizide,Diabetes,172,9,0.9398735932306008,,,
User_91,Apotics,Sitagliptin,Diabetes,350,18,0.9319270424851336,,,
User_91,Apotics,Pioglitazone,Diabetes,195,7,0.7050764030394829,,,
User_91,Apotics,Atorvastatin,Cardiovascular,440,18,0.7821129751518527,,,
User_91,Apotics,Simvastatin,Cardiovascular,349,17,0.7954525628526109,,,
User_91,Apotics,Lisinopril,Cardiovascular,311,15,0.7480222316460191,,,
User_91,Apotics,Amlodipine,Cardiovascular,470,19,0.9517147504238073,,,
User_91,Apotics,Losartan,Cardiovascular,371,24,0.7967335870554562,,,
User_91,Apotics,Furosemide,Cardiovascular,329,27,0.9379024477367615,,,
User_91,Apotics,Hydrochlorothiazide,Cardiovascular,403,15,0.7035295283100993,,,
User_91,Apotics,Spironolactone,Cardiovascular,361,28,0.7552795228512231,,,
User_91,Apotics,Warfarin,Cardiovascular,296,17,0.7813188970421091,,,
User_91,Apotics,Clopidogrel,Cardiovascular,62,13,0.8543438926393092,,,
User_91,Apotics,Dexamethasone,Immunosuppressant,94,7,0.9778624523202051,,,
User_91,Apotics,Prednisone,Immunosuppressant,197,9,0.9863108086684708,,,
User_91,Apotics,Hydrocortisone,Immunosuppressant,150,15,0.7161997876543117,,,
User_91,Apotics,Methotrexate,Immunosuppressant,445,16,0.9337281830145311,,,
User_91,Apotics,Mycophenolate,Immunosuppressant,491,11,0.849031033938149,,,
User_91,Apotics,Levothyroxine,Endocrine,77,26,0.7145699959177888,,,
User_91,Apotics,Propylthiouracil,Endocrine,454,7,0.9401232587481034,,,
User_91,Apotics,Methimazole,Endocrine,289,21,0.8367599500541298,,,
User_91,Apotics,Fluoxetine,Psychiatric,75,26,0.9001639875225722,,,
User_91,Apotics,Sertraline,Psychiatric,466,14,0.8283608544558974,,,
User_91,Apotics,Diazepam,Psychiatric,72,26,0.8857279285813359,,,
User_91,Apotics,Lorazepam,Psychiatric,359,29,0.8567119791900403,,,
User_91,Apotics,Alprazolam,Psychiatric,183,17,0.7949789045237939,,,
User_91,Apotics,Haloperidol,Psychiatric,317,28,0.8452116820683545,,,
User_91,Apotics,Risperidone,Psychiatric,148,29,0.9622311388198632,,,
User_91,Apotics,Omeprazole,Gastrointestinal,77,28,0.7752959456569544,,,
User_91,Apotics,Ranitidine,Gastrointestinal,320,17,0.9461882180257111,,,
User_91,Apotics,Pantoprazole,Gastrointestinal,335,12,0.7232895655749385,,,
User_91,Apotics,Esomeprazole,Gastrointestinal,366,20,0.7010732633800094,,,
User_91,Apotics,Lansoprazole,Gastrointestinal,356,18,0.701303220335227,,,
User_92,Apotics,Paracetamol,Painkiller,62,18,0.9929239667152168,,,
User_92,Apotics,Ibuprofen,Painkiller,58,23,0.9860307474273505,,,
User_92,Apotics,Aspirin,Painkiller,98,27,0.912781603500944,,,
User_92,Apotics,Naproxen,Painkiller,412,8,0.8664081056941173,,,
User_92,Apotics,Ketoprofen,Painkiller,294,7,0.7572428474338921,,,
